class,classLabel,root,rootLabel,fmaSuperclasses
https://purl.bioontology.org/ontology/OFL/OFLID10615,Subcutaneous adipose tissue of right ring finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10616,Subcutaneous adipose tissue of ring finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10617,Subcutaneous adipose tissue of left ring finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10618,Subcutaneous adipose tissue of urogenital part proper of female perineum,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10619,Subcutaneous adipose tissue of lateral thoracic wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10620,Subcutaneous adipose tissue of dorsal part of middle finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10621,Subcutaneous adipose tissue of chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10622,Subcutaneous adipose tissue of right thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10623,Subcutaneous adipose tissue of thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10624,Subcutaneous adipose tissue of left thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10625,Subcutaneous adipose tissue of medial compartment of foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10626,Subcutaneous adipose tissue of wall of subdivision of external acoustic tube,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10627,Subcutaneous adipose tissue of infrascapular part of back,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10628,Subcutaneous adipose tissue of subdivision of back of thorax,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10629,Subcutaneous adipose tissue of male perineum,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10630,Subcutaneous adipose tissue of perineum,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10631,Subcutaneous adipose tissue of female perineum,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10632,Subcutaneous adipose tissue of right helix,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10633,Subcutaneous adipose tissue of left helix,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10634,Subcutaneous adipose tissue of posterior part of left thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10635,Subcutaneous adipose tissue of posterior part of thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10636,Subcutaneous adipose tissue of posterior part of right thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10637,Subcutaneous adipose tissue of upper eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10638,Subcutaneous adipose tissue of eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10639,Subcutaneous adipose tissue of lower eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10640,Subcutaneous adipose tissue of free upper limb segment,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10641,Subcutaneous adipose tissue of dorsal part of right thumb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10642,Subcutaneous adipose tissue of dorsal part of thumb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10643,Subcutaneous adipose tissue of dorsal part of left thumb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10644,Subcutaneous adipose tissue of lateral part of right foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10645,Subcutaneous adipose tissue of lateral part of foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10646,Subcutaneous adipose tissue of lateral part of left foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10647,Subcutaneous adipose tissue of back of abdomen,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10648,Subcutaneous adipose tissue of subdivision of back of trunk,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10649,Subcutaneous adipose tissue of zygomatic part of right cheek,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10650,Subcutaneous adipose tissue of zygomatic part of cheek,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10651,Subcutaneous adipose tissue of zygomatic part of left cheek,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10652,Subcutaneous adipose tissue of posterior part proper of right elbow,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10653,Subcutaneous adipose tissue of posterior part proper of elbow,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10654,Subcutaneous adipose tissue of posterior part proper of left elbow,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10655,Subcutaneous adipose tissue of hypochondrium,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10656,Subcutaneous adipose tissue of male trunk,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10657,Subcutaneous adipose tissue of trunk,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10658,Subcutaneous adipose tissue of female trunk,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10659,Subcutaneous adipose tissue of right side of chin,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10660,Subcutaneous adipose tissue of plantar part of right foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10661,Subcutaneous adipose tissue of plantar part of foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10662,Subcutaneous adipose tissue of plantar part of left foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10663,Subcutaneous adipose tissue of back of neck,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10664,Subcutaneous adipose tissue of thenar eminence,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10665,Subcutaneous adipose tissue of segment of palm,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10666,Subcutaneous adipose tissue of tip of nose,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10667,Subcutaneous adipose tissue of medial wall of axilla,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10668,Subcutaneous adipose tissue of wall of external part of left external acoustic tube,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10669,Subcutaneous adipose tissue of wall of external part of external acoustic tube,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10670,Subcutaneous adipose tissue of wall of external part of right external acoustic tube,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10671,Subcutaneous adipose tissue of posterior part of right wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10672,Subcutaneous adipose tissue of posterior part of wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10673,Subcutaneous adipose tissue of posterior part of left wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
